PERIODO_EVALUACION,PERIODO_VENTA,TIPO_PERIODO,FECHA_EVALUACION,VENTA_CANAL,VENTA_PDV_CODIGO,VENTA_PDV_DESC,VENTA_USUARIO,TIPO_PRODUCTO,SERVICIO,TIPO_VENTA_DES,NRO_SEC,ESTADO,NRO_PEDIDO,PEDIDO_ESTADO,CANTIDAD_LINEAS,FECHA_HORA_ENTREGA,NRO_SOT,SOT_ESTADO,UGIS,FECHA_INSTALACION,DEPARTAMENTO,PROVINCIA,DISTRITO,PACK_CHIP,EQUIPO_MARCA,EQUIPO_MODELO,CARGO_FIJO,PLAN_COMERCIAL,CAMPANA_APLICADA,OPERADOR_CEDENTE,TIPO_ENTREGA,DERIVACION_CANAL,DERIVACION_PDV_CODIGO,DERIVACION_PDV_DESC,ESTADO_ACTIVACION,VALIDACION_VENTA,MOTIVO_ASIGNACION,FECHA_ACTIVACION,ORIGEN_VTA_PDV,ORIGEN_VTA_PDV_DESC,CARGO_FIJO_ACTIVACION,SOCIO_LATAM,ORIGEN_CLIENTE,TIPO_COINCIDENCIA,TIPO_PAGO_ORIGEN
202509,202509,MES ACTUAL,08/09/2025 00:00,TELEVENTAS OUTBOUND,5PTW,RECUPERA,E8412255,MOVIL,PORTABILIDAD,POSTPAGO,97477294,APROBADO,126793644,PEDIDO ENTREGADO,1,08/09/2025 19:16,,,,,AREQUIPA,AREQUIPA,CERRO COLORADO,CHIP,,,60.9,MAX 60.90,DTO PORTABILIDAD POSTPAGO,MOVISTAR,PRESENCIAL,CAC,P166,CAC CERRO COLORADO,VENTA PERDIDA,,"Finaliza en CAC o CADENA  y SI cumple C/P, Sec mas antigua en 2d",09/09/2025 00:00,ECAJ,FFVV EMP JORDAENS,60.9,,BASE MES ACTUAL,POR LINEA,POSTPAGO
202509,202509,MES ACTUAL,08/09/2025 00:00,TELEVENTAS OUTBOUND,5PTW,RECUPERA,E8415713,MOVIL,PORTABILIDAD,POSTPAGO,97457342,ANULADO,,,1,,,,,,CUSCO,ESPINAR,ESPINAR,CHIP,,,29.9,Max 29.90,PORTABILIDAD EXCLUSIVA,MOVISTAR,PRESENCIAL,ACD,FM9D,SOUT CUS AV SAN,VENTA BRUTA,,,,,,,,BASE MES ACTUAL,POR LINEA,POSTPAGO
202509,202509,MES ACTUAL,08/09/2025 00:00,TELEVENTAS OUTBOUND,5PTW,RECUPERA,E8415752,MOVIL,PORTABILIDAD,POSTPAGO,97458127,ANULADO,126796832,PEDIDO ANULADO,1,,,,,,LIMA,LIMA,LIMA,CHIP,,,79.9,Max Ilimitado 79.90,DTO PORTABILIDAD POSTPAGO,ENTEL,PRESENCIAL,CAC,P028,CAC MINKA,VENTA BRUTA,,,,,,,,BASE MESES ANTERIORES,POR LINEA,POSTPAGO
202509,202509,MES ACTUAL,08/09/2025 00:00,TELEVENTAS OUTBOUND,5PTW,RECUPERA,E8415749,MOVIL,PORTABILIDAD,POSTPAGO,97460139,APROBADO,126770506,PEDIDO ENTREGADO,1,08/09/2025 11:23,,,,,LIMA,CALLAO,MI PERU,CHIP,,,69.9,Max Ilimitado 69.90,DTO PORTABILIDAD POSTPAGO,ENTEL,DELIVERY,DELIVERY,DELIVERY,DELIVERY,VENTA ACTIVA,,,09/09/2025 00:00,5PTW,RECUPERA_PORT_OUT,69.9,,BASE MESES ANTERIORES,POR LINEA,POSTPAGO
202509,202509,MES ACTUAL,08/09/2025 00:00,TELEVENTAS OUTBOUND,5PTW,RECUPERA,E8408446,MOVIL,PORTABILIDAD,POSTPAGO,97470917,APROBADO,126794144,PEDIDO ENTREGADO,1,08/09/2025 21:02,,,,,LIMA,LIMA,INDEPENDENCIA,CHIP,,,95.9,Max Ilimitado 95.90,DTO PORTABILIDAD POSTPAGO,ENTEL,PRESENCIAL,CAC,P040,CAC PLAZA NORTE,VENTA ACTIVA,,,09/09/2025 00:00,5PTW,RECUPERA_PORT_OUT,95.9,,BASE MES ACTUAL,POR DOCUMENTO,POSTPAGO
202509,202509,MES ACTUAL,08/09/2025 00:00,TELEVENTAS OUTBOUND,5PTW,RECUPERA,E8412255,MOVIL,PORTABILIDAD,POSTPAGO,97476563,APROBADO,126792544,PEDIDO ENTREGADO,1,08/09/2025 19:19,,,,,AREQUIPA,AREQUIPA,CERRO COLORADO,CHIP,,,69.9,Max Ilimitado 69.90,DTO PORTABILIDAD POSTPAGO,MOVISTAR,PRESENCIAL,CAC,P166,CAC CERRO COLORADO,VENTA PERDIDA,,"Finaliza en CAC o CADENA  y SI cumple C/P, Sec mas antigua en 2d",09/09/2025 00:00,ECAJ,FFVV EMP JORDAENS,69.9,,BASE MES ACTUAL,POR LINEA,POSTPAGO
202509,202509,MES ACTUAL,08/09/2025 00:00,TELEVENTAS OUTBOUND,5PTW,RECUPERA,E8413675,MOVIL,PORTABILIDAD,POSTPAGO,97475498,APROBADO,126791104,PEDIDO ENTREGADO,1,08/09/2025 17:52,,,,,LIMA,LIMA,PUENTE PIEDRA,CHIP,,,69.9,Max Ilimitado 69.90,DTO PORTABILIDAD POSTPAGO,ENTEL,DELIVERY,DELIVERY,DELIVERY,DELIVERY,VENTA ACTIVA,,,09/09/2025 00:00,5PTW,RECUPERA_PORT_OUT,69.9,,BASE MES ACTUAL,POR LINEA,POSTPAGO
202509,202509,MES ACTUAL,08/09/2025 00:00,TELEVENTAS OUTBOUND,5PTW,RECUPERA,E8415554,MOVIL,PORTABILIDAD,POSTPAGO,97473617,ANULADO,,,1,,,,,,LORETO,MAYNAS,IQUITOS,CHIP,,,69.9,Max Ilimitado 69.90,DTO PORTABILIDAD POSTPAGO,BITEL,PRESENCIAL,NO DERIVADO,5PTW,RECUPERA_PORT_OUT,VENTA BRUTA,,,,,,,,BASE MES ACTUAL,POR LINEA,PREPAGO
202509,202509,MES ACTUAL,08/09/2025 00:00,TELEVENTAS OUTBOUND,5PTW,RECUPERA,E8408446,MOVIL,PORTABILIDAD,POSTPAGO,97482435,APROBADO,126802278,PEDIDO ENTREGADO,1,08/09/2025 20:11,,,,,LIMA,LIMA,SAN JUAN DE LURIGANCHO,CHIP,,,79.9,Max Ilimitado 79.90,DTO PORTABILIDAD POSTPAGO,MOVISTAR,PRESENCIAL,CADENA,NV73,CAD EFE SJL4,VENTA ACTIVA,,,09/09/2025 00:00,5PTW,RECUPERA_PORT_OUT,79.9,,FUERA DE BASE,FUERA DE BASE,POSTPAGO
202509,202509,MES ACTUAL,08/09/2025 00:00,TELEVENTAS OUTBOUND,5PTW,RECUPERA,E8404414,MOVIL,PORTABILIDAD,POSTPAGO,97479452,APROBADO,126826183,PEDIDO ENTREGADO,1,09/09/2025 17:46,,,,,MOQUEGUA,NO ESPECIFICADO,NO ESPECIFICADO,CHIP,,,69.9,Max Ilimitado 69.90,DTO PORTABILIDAD POSTPAGO,MOVISTAR,PRESENCIAL,CADENA,TKO9,FOOD RETAIL MOQ_SN,VENTA ACTIVA,,,10/09/2025 00:00,5PTW,RECUPERA_PORT_OUT,69.9,,BASE MESES ANTERIORES,POR LINEA,POSTPAGO
202509,202509,MES ACTUAL,08/09/2025 00:00,TELEVENTAS OUTBOUND,5PTW,RECUPERA,E8415766,MOVIL,PORTABILIDAD,POSTPAGO,97460236,ANULADO,,,1,,,,,,JUNIN,HUANCAYO,CHILCA,CHIP,,,79.9,Max Ilimitado 79.90,DTO PORTABILIDAD POSTPAGO,MOVISTAR,PRESENCIAL,CADENA,SE20,METRO HUANCAYO_SN,VENTA BRUTA,,,,,,,,BASE MES ACTUAL,POR LINEA,POSTPAGO
202509,202509,MES ACTUAL,08/09/2025 00:00,TELEVENTAS OUTBOUND,5PTW,RECUPERA,E8415810,MOVIL,PORTABILIDAD,POSTPAGO,97476799,APROBADO,126794707,PEDIDO ENTREGADO,1,08/09/2025 18:53,,,,,PUNO,PUNO,ACORA,CHIP,,,69.9,Max Ilimitado 69.90,DTO PORTABILIDAD POSTPAGO,BITEL,PRESENCIAL,ACD,KK3I,SELE PUN JR TACN 1,VENTA ACTIVA,,,09/09/2025 00:00,5PTW,RECUPERA_PORT_OUT,69.9,,BASE MESES ANTERIORES,POR LINEA,POSTPAGO
202509,202509,MES ACTUAL,08/09/2025 00:00,TELEVENTAS OUTBOUND,5PTW,RECUPERA,E8415766,MOVIL,PORTABILIDAD,POSTPAGO,97472433,APROBADO,126786842,PEDIDO ENTREGADO,1,08/09/2025 17:06,,,,,LIMA,LIMA,EL AGUSTINO,CHIP,,,79.9,Max Ilimitado 79.90,DTO PORTABILIDAD POSTPAGO,MOVISTAR,DELIVERY,DELIVERY,DELIVERY,DELIVERY,VENTA ACTIVA,,,09/09/2025 00:00,5PTW,RECUPERA_PORT_OUT,79.9,LATAM,BASE MES ACTUAL,POR LINEA,POSTPAGO
202509,202509,MES ACTUAL,08/09/2025 00:00,TELEVENTAS OUTBOUND,5PTW,RECUPERA,E8403731,MOVIL,PORTABILIDAD,POSTPAGO,97459777,APROBADO,126787587,PEDIDO ENTREGADO,1,08/09/2025 16:06,,,,,PASCO,PASCO,YANACANCHA,CHIP,,,69.9,Max Ilimitado 69.90,DTO PORTABILIDAD POSTPAGO,ENTEL,PRESENCIAL,ACD,R096,CELLSHOP_D.PASCO2,VENTA ACTIVA,,,09/09/2025 00:00,5PTW,RECUPERA_PORT_OUT,69.9,LATAM,FUERA DE BASE,FUERA DE BASE,POSTPAGO
202509,202509,MES ACTUAL,08/09/2025 00:00,TELEVENTAS OUTBOUND,5PTW,RECUPERA,E8415563,MOVIL,PORTABILIDAD,POSTPAGO,97459956,APROBADO,126770283,PEDIDO ENTREGADO,1,08/09/2025 11:28,,,,,LIMA,LIMA,SAN JUAN DE MIRAFLORES,CHIP,,,69.9,Max Ilimitado 69.90,FULL CLARO ESPECIAL,MOVISTAR,DELIVERY,DELIVERY,DELIVERY,DELIVERY,VENTA ACTIVA,,,09/09/2025 00:00,5PTW,RECUPERA_PORT_OUT,69.9,LATAM,BASE MES ACTUAL,POR DOCUMENTO,POSTPAGO
202509,202509,MES ACTUAL,08/09/2025 00:00,TELEVENTAS OUTBOUND,5PTW,RECUPERA,E8415554,MOVIL,PORTABILIDAD,POSTPAGO,97460000,ANULADO,,,1,,,,,,ANCASH,SANTA,NUEVO CHIMBOTE,CHIP,,,69.9,Max Ilimitado 69.90,DTO PORTABILIDAD POSTPAGO,MOVISTAR,PRESENCIAL,CADENA,H6LS,FOOD RETAIL CHIMBOTE SN,VENTA BRUTA,,,,,,,,BASE MES ACTUAL,POR LINEA,POSTPAGO
202509,202509,MES ACTUAL,08/09/2025 00:00,TELEVENTAS OUTBOUND,5PTW,RECUPERA,E8107577,MOVIL,PORTABILIDAD,POSTPAGO,97460887,APROBADO,126772506,PEDIDO ENTREGADO,1,08/09/2025 14:06,,,,,LORETO,MAYNAS,IQUITOS,CHIP,,,69.9,Max Ilimitado 69.90,DTO PORTABILIDAD POSTPAGO,ENTEL,PRESENCIAL,CAC,P021,CAC IQUITOS,VENTA ACTIVA,,,09/09/2025 00:00,5PTW,RECUPERA_PORT_OUT,69.9,,FUERA DE BASE,FUERA DE BASE,POSTPAGO
202509,202509,MES ACTUAL,08/09/2025 00:00,TELEVENTAS OUTBOUND,5PTW,RECUPERA,E8413470,MOVIL,PORTABILIDAD,POSTPAGO,97473327,APROBADO,126806844,PEDIDO ENTREGADO,1,09/09/2025 10:03,,,,,PIURA,PAITA,PAITA,CHIP,,,69.9,Max Ilimitado 69.90,DTO PORTABILIDAD POSTPAGO,MOVISTAR,PRESENCIAL,CADENA,SN42,CURACAO PAITA_SN,VENTA ACTIVA,,,10/09/2025 00:00,5PTW,RECUPERA_PORT_OUT,69.9,,BASE MES ACTUAL,POR LINEA,POSTPAGO
202509,202509,MES ACTUAL,08/09/2025 00:00,TELEVENTAS OUTBOUND,5PTW,RECUPERA,E8405239,MOVIL,PORTABILIDAD,POSTPAGO,97455515,APROBADO,126765744,PEDIDO ENTREGADO,1,08/09/2025 12:07,,,,,PUNO,PUNO,PUNO,CHIP,,,69.9,Max Ilimitado 69.90,DTO PORTABILIDAD POSTPAGO,ENTEL,PRESENCIAL,CAC,P165,CAC PUNO,VENTA ACTIVA,,,09/09/2025 00:00,5PTW,RECUPERA_PORT_OUT,69.9,,BASE MESES ANTERIORES,POR LINEA,POSTPAGO
202509,202509,MES ACTUAL,08/09/2025 00:00,TELEVENTAS OUTBOUND,5PTW,RECUPERA,E8405239,MOVIL,PORTABILIDAD,POSTPAGO,97463908,APROBADO,126779359,PEDIDO ENTREGADO,1,08/09/2025 13:41,,,,,LIMA,LIMA,INDEPENDENCIA,CHIP,,,79.9,Max Ilimitado 79.90,DTO PORTABILIDAD POSTPAGO,MOVISTAR,PRESENCIAL,CAC,P040,CAC PLAZA NORTE,VENTA ACTIVA,,,09/09/2025 00:00,5PTW,RECUPERA_PORT_OUT,79.9,,BASE MESES ANTERIORES,POR DOCUMENTO,POSTPAGO
202509,202509,MES ACTUAL,08/09/2025 00:00,TELEVENTAS OUTBOUND,5PTW,RECUPERA,E8409595,MOVIL,PORTABILIDAD,POSTPAGO,97460668,APROBADO,126771405,PEDIDO ENTREGADO,1,08/09/2025 11:50,,,,,LIMA,LIMA,CERCADO DE LIMA,CHIP,,,79.9,Max Ilimitado 79.90,DTO PORTABILIDAD POSTPAGO,MOVISTAR,DELIVERY,DELIVERY,DELIVERY,DELIVERY,VENTA ACTIVA,,,09/09/2025 00:00,5PTW,RECUPERA_PORT_OUT,79.9,,BASE MES ACTUAL,POR LINEA,POSTPAGO
202509,202509,MES ACTUAL,08/09/2025 00:00,TELEVENTAS OUTBOUND,5PTW,RECUPERA,E8413647,MOVIL,PORTABILIDAD,POSTPAGO,97469339,APROBADO,126782465,PEDIDO ENTREGADO,1,08/09/2025 15:35,,,,,LIMA,LIMA,SAN BORJA,CHIP,,,69.9,Max Ilimitado 69.90,DTO PORTABILIDAD POSTPAGO,ENTEL,DELIVERY,DELIVERY,DELIVERY,DELIVERY,VENTA ACTIVA,,,09/09/2025 00:00,5PTW,RECUPERA_PORT_OUT,69.9,,BASE MESES ANTERIORES,POR LINEA,POSTPAGO
202509,202509,MES ACTUAL,08/09/2025 00:00,TELEVENTAS OUTBOUND,5PTW,RECUPERA,E8404414,MOVIL,PORTABILIDAD,POSTPAGO,97459159,APROBADO,126788944,PEDIDO ENTREGADO,1,08/09/2025 16:32,,,,,PIURA,SULLANA,SULLANA,CHIP,,,69.9,Max Ilimitado 69.90,DTO PORTABILIDAD POSTPAGO,BITEL,PRESENCIAL,ACD,8XM0,SLA MOBILE 2,VENTA ACTIVA,,,09/09/2025 00:00,5PTW,RECUPERA_PORT_OUT,69.9,,BASE MESES ANTERIORES,POR LINEA,POSTPAGO
202509,202509,MES ACTUAL,08/09/2025 00:00,TELEVENTAS OUTBOUND,5PTW,RECUPERA,E8415760,MOVIL,PORTABILIDAD,POSTPAGO,97460011,APROBADO,126770370,PEDIDO ENTREGADO,1,08/09/2025 11:19,,,,,LIMA,LIMA,PUENTE PIEDRA,CHIP,,,79.9,Max Ilimitado 79.90,DTO PORTABILIDAD POSTPAGO,MOVISTAR,DELIVERY,DELIVERY,DELIVERY,DELIVERY,VENTA ACTIVA,,,09/09/2025 00:00,5PTW,RECUPERA_PORT_OUT,79.9,LATAM,BASE MES ACTUAL,POR LINEA,POSTPAGO
202509,202509,MES ACTUAL,08/09/2025 00:00,TELEVENTAS OUTBOUND,5PTW,RECUPERA,E8408211,MOVIL,PORTABILIDAD,POSTPAGO,97462020,APROBADO,126773135,PEDIDO ENTREGADO,1,08/09/2025 12:39,,,,,LIMA,LIMA,JESUS MARIA,CHIP,,,69.9,Max Ilimitado 69.90,DTO PORTABILIDAD POSTPAGO,ENTEL,DELIVERY,DELIVERY,DELIVERY,DELIVERY,VENTA ACTIVA,,,09/09/2025 00:00,5PTW,RECUPERA_PORT_OUT,69.9,LATAM,BASE MESES ANTERIORES,POR LINEA,POSTPAGO
202509,202509,MES ACTUAL,08/09/2025 00:00,TELEVENTAS OUTBOUND,5PTW,RECUPERA,E8415757,MOVIL,PORTABILIDAD,POSTPAGO,97477522,ANULADO,126794806,PEDIDO ANULADO,1,,,,,,LAMBAYEQUE,CHICLAYO,CHICLAYO,CHIP,,,69.9,Max Ilimitado 69.90,DTO PORTABILIDAD POSTPAGO,MOVISTAR,PRESENCIAL,CAC,P014,CAC CHICLAYO 1,VENTA BRUTA,,,,,,,LATAM,BASE MES ACTUAL,POR LINEA,POSTPAGO
202509,202509,MES ACTUAL,08/09/2025 00:00,TELEVENTAS OUTBOUND,5PTW,RECUPERA,E8401469,MOVIL,PORTABILIDAD,POSTPAGO,97474535,APROBADO,126789822,PEDIDO ENTREGADO,1,09/09/2025 10:46,,,,,HUANUCO,HUANUCO,HUANUCO,CHIP,,,69.9,Max Ilimitado 69.90,DTO PORTABILIDAD POSTPAGO,MOVISTAR,DELIVERY,DELIVERY,DELIVERY,DELIVERY,VENTA ACTIVA,,,10/09/2025 00:00,5PTW,RECUPERA_PORT_OUT,69.9,,BASE MES ACTUAL,POR LINEA,POSTPAGO
202509,202509,MES ACTUAL,08/09/2025 00:00,TELEVENTAS OUTBOUND,5PTW,RECUPERA,E8413465,MOVIL,PORTABILIDAD,POSTPAGO,97469364,APROBADO,126782590,PEDIDO ENTREGADO,1,08/09/2025 16:07,,,,,LIMA,LIMA,SAN JUAN DE LURIGANCHO,CHIP,,,69.9,Max Ilimitado 69.90,DTO PORTABILIDAD POSTPAGO,ENTEL,DELIVERY,DELIVERY,DELIVERY,DELIVERY,VENTA ACTIVA,,,09/09/2025 00:00,5PTW,RECUPERA_PORT_OUT,69.9,,FUERA DE BASE,FUERA DE BASE,POSTPAGO
202509,202509,MES ACTUAL,08/09/2025 00:00,TELEVENTAS OUTBOUND,5PTW,RECUPERA,E8401703,MOVIL,ALTA NUEVA,POSTPAGO,97460360,APROBADO,126771016,PEDIDO ENTREGADO,1,08/09/2025 11:35,,,,,LAMBAYEQUE,CHICLAYO,CHICLAYO,CHIP,,,39.9,Max 39.90,ALTA REGULAR,,DELIVERY,DELIVERY,DELIVERY,DELIVERY,VENTA ACTIVA,,,08/09/2025 00:00,5PTW,RECUPERA_PORT_OUT,39.9,,BASE MESES ANTERIORES,POR DOCUMENTO,
202509,202509,MES ACTUAL,08/09/2025 00:00,TELEVENTAS OUTBOUND,5PTW,RECUPERA,E8413457,MOVIL,PORTABILIDAD,POSTPAGO,97458564,APROBADO,126768166,PEDIDO ENTREGADO,1,08/09/2025 10:38,,,,,LIMA,CALLAO,CALLAO,CHIP,,,69.9,Max Ilimitado 69.90,DTO PORTABILIDAD POSTPAGO,MOVISTAR,DELIVERY,DELIVERY,DELIVERY,DELIVERY,VENTA ACTIVA,,,09/09/2025 00:00,5PTW,RECUPERA_PORT_OUT,69.9,LATAM,BASE MESES ANTERIORES,POR LINEA,POSTPAGO
202509,202509,MES ACTUAL,08/09/2025 00:00,TELEVENTAS OUTBOUND,5PTW,RECUPERA,E8407467,MOVIL,PORTABILIDAD,POSTPAGO,97462014,APROBADO,126773008,PEDIDO ENTREGADO,1,08/09/2025 12:34,,,,,LIMA,LIMA,JESUS MARIA,CHIP,,,69.9,Max Ilimitado 69.90,DTO PORTABILIDAD POSTPAGO,ENTEL,DELIVERY,DELIVERY,DELIVERY,DELIVERY,VENTA ACTIVA,,,09/09/2025 00:00,5PTW,RECUPERA_PORT_OUT,69.9,LATAM,BASE MESES ANTERIORES,POR LINEA,POSTPAGO
202509,202509,MES ACTUAL,08/09/2025 00:00,TELEVENTAS OUTBOUND,5PTW,RECUPERA,E8404414,MOVIL,PORTABILIDAD,POSTPAGO,97458787,APROBADO,126789200,PEDIDO ENTREGADO,1,08/09/2025 16:30,,,,,PIURA,SULLANA,SULLANA,CHIP,,,69.9,Max Ilimitado 69.90,DTO PORTABILIDAD POSTPAGO,BITEL,PRESENCIAL,ACD,8XM0,SLA MOBILE 2,VENTA ACTIVA,,,09/09/2025 00:00,5PTW,RECUPERA_PORT_OUT,69.9,,BASE MESES ANTERIORES,POR LINEA,POSTPAGO
202509,202509,MES ACTUAL,08/09/2025 00:00,TELEVENTAS OUTBOUND,5PTW,RECUPERA,E8408347,MOVIL,PORTABILIDAD,POSTPAGO,97460615,APROBADO,126802251,PEDIDO ENTREGADO,1,08/09/2025 20:21,,,,,LIMA,LIMA,LOS OLIVOS,CHIP,,,69.9,Max Ilimitado 69.90,DTO PORTABILIDAD POSTPAGO,ENTEL,PRESENCIAL,CADENA,7KE5,FOOD RETAIL LOS OLIVOS_SN,VENTA PERDIDA,,derivado a un PDV distinto a donde termina la venta/ no aplica para CAC,09/09/2025 00:00,SD60,TOTTUS CHINCHA_SN,69.9,LATAM,BASE MESES ANTERIORES,POR LINEA,POSTPAGO
202509,202509,MES ACTUAL,08/09/2025 00:00,TELEVENTAS OUTBOUND,5PTW,RECUPERA,E8415768,MOVIL,PORTABILIDAD,POSTPAGO,97469862,ANULADO,,,1,,,,,,LIMA,CAÑETE,MALA,CHIP,,,79.9,Max Ilimitado 79.90,DTO PORTABILIDAD POSTPAGO,MOVISTAR,PRESENCIAL,ACD,HW5O,MEGA MALA3,VENTA BRUTA,,,,,,,,BASE MES ACTUAL,POR LINEA,POSTPAGO
202509,202509,MES ACTUAL,08/09/2025 00:00,TELEVENTAS OUTBOUND,5PTW,RECUPERA,E8415643,MOVIL,PORTABILIDAD,POSTPAGO,97473339,APROBADO,126787881,PEDIDO ENTREGADO,1,08/09/2025 16:14,,,,,AREQUIPA,AREQUIPA,MARIANO MELGAR,CHIP,,,69.9,Max Ilimitado 69.90,DTO PORTABILIDAD POSTPAGO,ENTEL,DELIVERY,DELIVERY,DELIVERY,DELIVERY,VENTA ACTIVA,,,09/09/2025 00:00,5PTW,RECUPERA_PORT_OUT,69.9,,BASE MESES ANTERIORES,POR LINEA,POSTPAGO
202509,202509,MES ACTUAL,08/09/2025 00:00,TELEVENTAS OUTBOUND,5PTW,RECUPERA,E8414495,MOVIL,PORTABILIDAD,POSTPAGO,97457572,APROBADO,126766974,PEDIDO ENTREGADO,1,08/09/2025 10:45,,,,,LIMA,LIMA,LOS OLIVOS,CHIP,,,69.9,Max Ilimitado 69.90,DTO PORTABILIDAD POSTPAGO,BITEL,DELIVERY,DELIVERY,DELIVERY,DELIVERY,VENTA PERDIDA,,"Finaliza en CAC o CADENA  y SI cumple C/P, Sec mas antigua en 2d",09/09/2025 00:00,JEG5,FFVV EMP FYA PARTNER,69.9,,BASE MESES ANTERIORES,POR LINEA,POSTPAGO
202509,202509,MES ACTUAL,08/09/2025 00:00,TELEVENTAS OUTBOUND,5PTW,RECUPERA,E8400988,MOVIL,PORTABILIDAD,POSTPAGO,97464382,ANULADO,126790344,PEDIDO ANULADO,1,,,,,,LORETO,MAYNAS,IQUITOS,CHIP,,,69.9,Max Ilimitado 69.90,DTO PORTABILIDAD POSTPAGO,BITEL,PRESENCIAL,CAC,P021,CAC IQUITOS,VENTA ACTIVA,,,09/09/2025 00:00,5PTW,RECUPERA_PORT_OUT,79.9,,BASE MESES ANTERIORES,POR DOCUMENTO,PREPAGO
202509,202509,MES ACTUAL,08/09/2025 00:00,TELEVENTAS OUTBOUND,5PTW,RECUPERA,E8408908,MOVIL,PORTABILIDAD,POSTPAGO,97462715,APROBADO,126799601,PEDIDO ENTREGADO,1,08/09/2025 19:15,,,,,LIMA,LIMA,SANTA ANITA,CHIP,,,79.9,Max Ilimitado 79.90,DTO PORTABILIDAD POSTPAGO,MOVISTAR,PRESENCIAL,CADENA,RKA0,TOTTUS STA MARIA,VENTA ACTIVA,,,09/09/2025 00:00,5PTW,RECUPERA_PORT_OUT,79.9,,BASE MESES ANTERIORES,POR LINEA,POSTPAGO
202509,202509,MES ACTUAL,08/09/2025 00:00,TELEVENTAS OUTBOUND,5PTW,RECUPERA,E8407280,MOVIL,PORTABILIDAD,POSTPAGO,97461675,APROBADO,126782714,PEDIDO ENTREGADO,1,08/09/2025 19:22,,,,,LA LIBERTAD,TRUJILLO,TRUJILLO,CHIP,,,79.9,Max Ilimitado 79.90,DTO PORTABILIDAD POSTPAGO,ENTEL,PRESENCIAL,CAC,P027,CAC TRUJILLO 3,VENTA ACTIVA,,,09/09/2025 00:00,5PTW,RECUPERA_PORT_OUT,79.9,,BASE MESES ANTERIORES,POR LINEA,POSTPAGO
202509,202509,MES ACTUAL,08/09/2025 00:00,TELEVENTAS OUTBOUND,5PTW,RECUPERA,E8415742,MOVIL,PORTABILIDAD,POSTPAGO,97472285,APROBADO,126793095,PEDIDO ENTREGADO,1,08/09/2025 17:28,,,,,ANCASH,HUARAZ,HUARAZ,CHIP,,,69.9,Max Ilimitado 69.90,DTO PORTABILIDAD POSTPAGO,MOVISTAR,PRESENCIAL,CAC,P032,CAC HUARAZ,VENTA ACTIVA,,,09/09/2025 00:00,5PTW,RECUPERA_PORT_OUT,69.9,LATAM,BASE MES ACTUAL,POR LINEA,POSTPAGO
202509,202509,MES ACTUAL,08/09/2025 00:00,TELEVENTAS OUTBOUND,5PTW,RECUPERA,E8401703,MOVIL,PORTABILIDAD,POSTPAGO,97465320,APROBADO,126789213,PEDIDO ENTREGADO,1,08/09/2025 16:29,,,,,LIMA,BARRANCA,BARRANCA,CHIP,,,69.9,Max Ilimitado 69.90,DTO PORTABILIDAD POSTPAGO,MOVISTAR,PRESENCIAL,CADENA,SD29,METRO BARRANCA_SN,VENTA ACTIVA,,,09/09/2025 00:00,5PTW,RECUPERA_PORT_OUT,69.9,,BASE MES ACTUAL,POR LINEA,POSTPAGO
202509,202509,MES ACTUAL,08/09/2025 00:00,TELEVENTAS OUTBOUND,5PTW,RECUPERA,E8404414,MOVIL,PORTABILIDAD,POSTPAGO,97459186,APROBADO,126788747,PEDIDO ENTREGADO,1,08/09/2025 16:28,,,,,PIURA,SULLANA,SULLANA,CHIP,,,69.9,Max Ilimitado 69.90,DTO PORTABILIDAD POSTPAGO,BITEL,PRESENCIAL,ACD,8XM0,SLA MOBILE 2,VENTA ACTIVA,,,09/09/2025 00:00,5PTW,RECUPERA_PORT_OUT,69.9,,BASE MESES ANTERIORES,POR LINEA,POSTPAGO
202509,202509,MES ACTUAL,08/09/2025 00:00,TELEVENTAS OUTBOUND,5PTW,RECUPERA,E8403731,MOVIL,PORTABILIDAD,POSTPAGO,97470548,APROBADO,126784317,PEDIDO ENTREGADO,1,08/09/2025 16:07,,,,,LA LIBERTAD,TRUJILLO,TRUJILLO,CHIP,,,69.9,Max Ilimitado 69.90,DTO PORTABILIDAD POSTPAGO,MOVISTAR,DELIVERY,DELIVERY,DELIVERY,DELIVERY,VENTA ACTIVA,,,09/09/2025 00:00,5PTW,RECUPERA_PORT_OUT,69.9,,BASE MES ACTUAL,POR LINEA,POSTPAGO
202509,202509,MES ACTUAL,08/09/2025 00:00,TELEVENTAS OUTBOUND,5PTW,RECUPERA,E8103595,MOVIL,PORTABILIDAD,POSTPAGO,97469260,APROBADO,126782346,PEDIDO ENTREGADO,1,08/09/2025 15:13,,,,,LIMA,LIMA,SAN BORJA,CHIP,,,79.9,Max Ilimitado 79.90,DTO PORTABILIDAD POSTPAGO,MOVISTAR,DELIVERY,DELIVERY,DELIVERY,DELIVERY,VENTA ACTIVA,,,09/09/2025 00:00,5PTW,RECUPERA_PORT_OUT,79.9,,BASE MESES ANTERIORES,POR LINEA,POSTPAGO
